Timestamp,LaneState,Deviation(px),EMA_Deviation(px),BlinkerLeft,BlinkerRight,Violation
2025-10-27 16:59:44,right_drift,111,90.64,0,0,
2025-10-27 16:59:45,right_drift,89,90.23,0,0,
2025-10-27 16:59:45,right_drift,89,89.93,0,0,
2025-10-27 16:59:45,right_drift,110,94.94,0,0,
2025-10-27 16:59:45,right_drift,91,93.96,0,0,
2025-10-27 16:59:45,right_drift,90,92.97,0,0,
2025-10-27 16:59:45,right_drift,77,88.98,0,0,
2025-10-27 16:59:45,right_drift,77,85.98,0,0,
2025-10-27 16:59:45,right_drift,94,87.99,0,0,
2025-10-27 16:59:46,right_drift,110,93.49,0,0,
2025-10-27 16:59:46,right_drift,125,101.37,0,0,
2025-10-27 16:59:46,right_drift,125,107.28,0,0,unsignaled_right_deviation
2025-10-27 16:59:46,right_drift,124,111.46,0,0,
2025-10-27 16:59:46,right_drift,125,114.84,0,0,
2025-10-27 16:59:46,right_drift,79,105.88,0,0,
2025-10-27 16:59:46,right_drift,98,103.91,0,0,
2025-10-27 16:59:47,right_drift,89,100.18,0,0,
2025-10-27 16:59:47,right_drift,80,95.14,0,0,
2025-10-27 16:59:47,centered,28,78.35,0,0,
2025-10-27 16:59:47,right_drift,87,80.51,0,0,
2025-10-27 16:59:47,right_drift,137,94.64,0,0,
2025-10-27 16:59:47,right_drift,134,104.48,0,0,
2025-10-27 16:59:47,right_drift,110,105.86,0,0,
2025-10-27 16:59:47,right_drift,112,107.39,0,0,
2025-10-27 16:59:48,right_drift,133,113.8,0,0,
2025-10-27 16:59:48,right_drift,80,105.35,0,0,
2025-10-27 16:59:48,right_drift,56,93.01,0,0,
2025-10-27 16:59:48,right_drift,111,97.51,0,0,
2025-10-27 16:59:48,right_drift,111,100.88,0,0,
2025-10-27 16:59:48,right_drift,91,98.41,0,0,
2025-10-27 16:59:48,centered,19,78.56,0,0,
2025-10-27 16:59:49,right_drift,113,87.17,0,0,
2025-10-27 16:59:49,right_drift,92,88.38,0,0,
2025-10-27 16:59:49,right_drift,90,88.78,0,0,
2025-10-27 16:59:49,right_drift,112,94.59,0,0,unsignaled_right_deviation
2025-10-27 16:59:49,right_drift,110,98.44,0,0,
2025-10-27 16:59:49,right_drift,126,105.33,0,0,
2025-10-27 16:59:49,right_drift,112,107.0,0,0,
2025-10-27 16:59:49,right_drift,111,108.0,0,0,
2025-10-27 16:59:50,right_drift,79,100.75,0,0,
2025-10-27 16:59:50,right_drift,94,99.06,0,0,
2025-10-27 16:59:50,right_drift,106,100.8,0,0,
2025-10-27 16:59:50,centered,37,84.85,0,0,
2025-10-27 16:59:50,right_drift,92,86.64,0,0,
2025-10-27 16:59:50,right_drift,89,87.23,0,0,
2025-10-27 16:59:50,right_drift,54,78.92,0,0,
2025-10-27 16:59:50,right_drift,101,84.44,0,0,
2025-10-27 16:59:51,right_drift,93,86.58,0,0,
2025-10-27 16:59:51,right_drift,91,87.68,0,0,
2025-10-27 16:59:51,right_drift,111,93.51,0,0,
2025-10-27 16:59:51,centered,39,79.89,0,0,
2025-10-27 16:59:51,right_drift,106,86.41,0,0,
2025-10-27 16:59:51,right_drift,137,99.06,0,0,
2025-10-27 16:59:51,right_drift,108,101.3,0,0,
2025-10-27 16:59:52,right_drift,79,95.72,0,0,
2025-10-27 16:59:52,right_drift,92,94.79,0,0,
2025-10-27 16:59:52,right_drift,78,90.59,0,0,
2025-10-27 16:59:52,centered,39,77.7,0,0,
2025-10-27 16:59:52,right_drift,61,73.52,0,0,unsignaled_right_deviation
2025-10-27 16:59:52,right_drift,104,81.14,0,0,
2025-10-27 16:59:52,right_drift,85,82.11,0,0,
2025-10-27 16:59:52,right_drift,85,82.83,0,0,
2025-10-27 16:59:53,right_drift,44,73.12,0,0,
2025-10-27 16:59:53,right_drift,61,70.09,0,0,
2025-10-27 16:59:53,right_drift,111,80.32,0,0,
2025-10-27 16:59:53,right_drift,111,87.99,0,0,
2025-10-27 16:59:53,right_drift,195,114.74,0,0,
2025-10-27 16:59:53,right_drift,148,123.06,0,0,
2025-10-27 16:59:53,right_drift,155,131.04,0,0,
2025-10-27 16:59:54,right_drift,115,127.03,0,0,
2025-10-27 16:59:54,right_drift,129,127.52,0,0,
2025-10-27 16:59:54,right_drift,111,123.39,0,0,
2025-10-27 16:59:54,right_drift,112,120.54,0,0,
2025-10-27 16:59:54,right_drift,131,123.16,0,0,
2025-10-27 16:59:54,right_drift,159,132.12,0,0,
2025-10-27 16:59:54,right_drift,58,113.59,0,0,
2025-10-27 16:59:54,centered,22,90.69,0,0,
2025-10-27 16:59:55,right_drift,64,84.02,0,0,
2025-10-27 16:59:55,right_drift,119,92.76,0,0,
2025-10-27 16:59:55,right_drift,62,85.07,0,0,
2025-10-27 16:59:55,right_drift,79,83.55,0,0,
2025-10-27 16:59:55,right_drift,53,75.92,0,0,unsignaled_right_deviation
2025-10-27 16:59:55,right_drift,45,68.19,0,0,
2025-10-27 16:59:55,right_drift,45,62.39,0,0,
2025-10-27 16:59:55,lane_boundary_missing,0,46.79,0,0,
2025-10-27 16:59:56,lane_boundary_missing,0,35.09,0,0,
2025-10-27 16:59:56,right_drift,118,55.82,0,0,
2025-10-27 16:59:56,right_drift,101,67.12,0,0,
2025-10-27 16:59:56,right_drift,43,61.09,0,0,
2025-10-27 16:59:56,right_drift,63,61.57,0,0,
2025-10-27 16:59:56,right_drift,122,76.67,0,0,
2025-10-27 16:59:56,right_drift,94,81.01,0,0,
2025-10-27 16:59:57,lane_boundary_missing,0,60.75,0,0,
2025-10-27 16:59:57,centered,35,54.32,0,0,
2025-10-27 16:59:57,lane_boundary_missing,0,40.74,0,0,
2025-10-27 16:59:57,centered,-11,27.8,0,0,
2025-10-27 16:59:57,centered,-29,13.6,0,0,
2025-10-27 16:59:57,centered,11,12.95,0,0,
2025-10-27 16:59:57,centered,31,17.46,0,0,
2025-10-27 16:59:57,right_drift,48,25.1,0,0,
2025-10-27 16:59:58,right_drift,56,32.82,0,0,
2025-10-27 16:59:58,centered,15,28.37,0,0,
2025-10-27 16:59:58,centered,20,26.28,0,0,
2025-10-27 16:59:58,right_drift,51,32.46,0,0,
2025-10-27 16:59:58,left_drift,-51,11.59,0,0,
2025-10-27 16:59:58,left_drift,-65,-7.56,0,0,
2025-10-27 16:59:58,centered,-5,-6.92,0,0,
2025-10-27 16:59:59,lane_boundary_missing,0,-5.19,0,0,
2025-10-27 16:59:59,lane_boundary_missing,0,-3.89,0,0,
2025-10-27 16:59:59,centered,8,-0.92,0,0,
2025-10-27 16:59:59,lane_boundary_missing,0,-0.69,0,0,
2025-10-27 16:59:59,lane_boundary_missing,0,-0.52,0,0,
2025-10-27 16:59:59,lane_boundary_missing,0,-0.39,0,0,
2025-10-27 16:59:59,right_drift,87,21.46,0,0,
2025-10-27 16:59:59,right_drift,115,44.84,0,0,
2025-10-27 17:00:00,right_drift,103,59.38,0,0,
2025-10-27 17:00:00,right_drift,128,76.54,0,0,
2025-10-27 17:00:00,right_drift,107,84.15,0,0,
2025-10-27 17:00:00,right_drift,108,90.11,0,0,
2025-10-27 17:00:00,right_drift,91,90.34,0,0,
2025-10-27 17:00:00,right_drift,115,96.5,0,0,
2025-10-27 17:00:00,right_drift,112,100.38,0,0,unsignaled_right_deviation
2025-10-27 17:00:01,right_drift,56,89.28,0,0,
2025-10-27 17:00:01,right_drift,96,90.96,0,0,
2025-10-27 17:00:01,right_drift,58,82.72,0,0,
2025-10-27 17:00:01,lane_boundary_missing,0,62.04,0,0,
2025-10-27 17:00:01,right_drift,58,61.03,0,0,
2025-10-27 17:00:01,right_drift,76,64.77,0,0,
2025-10-27 17:00:01,right_drift,98,73.08,0,0,
2025-10-27 17:00:01,centered,11,57.56,0,0,
2025-10-27 17:00:02,right_drift,87,64.92,0,0,
2025-10-27 17:00:02,right_drift,41,58.94,0,0,
2025-10-27 17:00:02,right_drift,78,63.7,0,0,
2025-10-27 17:00:02,right_drift,79,67.53,0,0,
2025-10-27 17:00:02,centered,21,55.9,0,0,
2025-10-27 17:00:02,right_drift,81,62.17,0,0,
2025-10-27 17:00:02,centered,17,50.88,0,0,
2025-10-27 17:00:03,right_drift,62,53.66,0,0,
2025-10-27 17:00:03,right_drift,89,62.49,0,0,
2025-10-27 17:00:03,right_drift,66,63.37,0,0,
2025-10-27 17:00:03,right_drift,81,67.78,0,0,
2025-10-27 17:00:03,right_drift,64,66.83,0,0,
2025-10-27 17:00:03,right_drift,42,60.63,0,0,
2025-10-27 17:00:03,right_drift,103,71.22,0,0,
2025-10-27 17:00:03,right_drift,60,68.41,0,0,unsignaled_right_deviation
2025-10-27 17:00:04,right_drift,62,66.81,0,0,
2025-10-27 17:00:04,centered,39,59.86,0,0,
2025-10-27 17:00:04,right_drift,44,55.89,0,0,
2025-10-27 17:00:04,centered,29,49.17,0,0,
2025-10-27 17:00:04,right_drift,49,49.13,0,0,
2025-10-27 17:00:04,right_drift,41,47.1,0,0,
2025-10-27 17:00:04,right_drift,47,47.07,0,0,
2025-10-27 17:00:05,right_drift,90,57.8,0,0,
2025-10-27 17:00:05,right_drift,69,60.6,0,0,
2025-10-27 17:00:05,right_drift,97,69.7,0,0,
2025-10-27 17:00:05,right_drift,55,66.03,0,0,
2025-10-27 17:00:05,right_drift,82,70.02,0,0,
2025-10-27 17:00:05,right_drift,95,76.26,0,0,
2025-10-27 17:00:05,right_drift,96,81.2,0,0,
2025-10-27 17:00:05,right_drift,93,84.15,0,0,
2025-10-27 17:00:06,right_drift,99,87.86,0,0,
2025-10-27 17:00:06,right_drift,65,82.15,0,0,
2025-10-27 17:00:06,right_drift,67,78.36,0,0,
2025-10-27 17:00:06,right_drift,81,79.02,0,0,
2025-10-27 17:00:06,right_drift,92,82.26,0,0,
2025-10-27 17:00:06,right_drift,89,83.95,0,0,
2025-10-27 17:00:06,right_drift,86,84.46,0,0,
2025-10-27 17:00:07,right_drift,89,85.6,0,0,unsignaled_right_deviation
2025-10-27 17:00:07,right_drift,94,87.7,0,0,
2025-10-27 17:00:07,right_drift,125,97.02,0,0,
2025-10-27 17:00:07,right_drift,103,98.52,0,0,
2025-10-27 17:00:07,right_drift,64,89.89,0,0,
2025-10-27 17:00:07,centered,28,74.42,0,0,
2025-10-27 17:00:07,right_drift,89,78.06,0,0,
2025-10-27 17:00:07,right_drift,112,86.55,0,0,
2025-10-27 17:00:08,right_drift,93,88.16,0,0,
2025-10-27 17:00:08,right_drift,78,85.62,0,0,
2025-10-27 17:00:08,right_drift,71,81.96,0,0,
2025-10-27 17:00:08,right_drift,42,71.97,0,0,
2025-10-27 17:00:08,lane_boundary_missing,0,53.98,0,0,
2025-10-27 17:00:08,centered,33,48.74,0,0,
2025-10-27 17:02:00,no_lanes_detected,0,0.0,0,0,
2025-10-27 17:02:00,right_drift,41,10.25,0,0,
2025-10-27 17:02:00,centered,5,8.94,0,0,
2025-10-27 17:02:01,centered,40,16.7,0,0,
2025-10-27 17:02:01,right_drift,60,27.53,0,0,
2025-10-27 17:02:01,right_drift,63,36.4,0,0,
2025-10-27 17:02:01,centered,37,36.55,0,0,
2025-10-27 17:02:01,right_drift,50,39.91,0,0,
2025-10-27 17:02:01,right_drift,51,42.68,0,0,
2025-10-27 17:02:01,centered,39,41.76,0,0,
2025-10-27 17:02:02,right_drift,80,51.32,0,0,
2025-10-27 17:02:02,centered,-3,37.74,0,0,
2025-10-27 17:02:02,right_drift,95,52.06,0,0,
2025-10-27 17:02:02,right_drift,79,58.79,0,0,
2025-10-27 17:02:02,right_drift,70,61.59,0,0,
2025-10-27 17:02:02,right_drift,82,66.7,0,0,
2025-10-27 17:02:02,right_drift,62,65.52,0,0,
2025-10-27 17:02:02,right_drift,83,69.89,0,0,
2025-10-27 17:02:03,centered,38,61.92,0,0,
2025-10-27 17:02:03,right_drift,63,62.19,0,0,unsignaled_right_deviation
2025-10-27 17:02:03,right_drift,143,82.39,0,0,
2025-10-27 17:02:03,right_drift,92,84.79,0,0,
2025-10-27 17:02:03,lane_boundary_missing,0,63.6,0,0,
2025-10-27 17:02:03,lane_boundary_missing,0,47.7,0,0,
2025-10-27 17:02:03,centered,19,40.52,0,0,
2025-10-27 17:02:03,lane_boundary_missing,0,30.39,0,0,
2025-10-27 17:02:04,right_drift,94,46.29,0,0,
2025-10-27 17:02:04,lane_boundary_missing,0,34.72,0,0,
2025-10-27 17:02:04,lane_boundary_missing,0,26.04,0,0,
2025-10-27 17:02:04,centered,-24,13.53,0,0,
2025-10-27 17:02:04,centered,-10,7.65,0,0,
2025-10-27 17:02:04,centered,-8,3.74,0,0,
2025-10-27 17:02:04,centered,-9,0.55,0,0,
2025-10-27 17:02:05,centered,-2,-0.09,0,0,
2025-10-27 17:02:05,centered,17,4.19,0,0,
2025-10-27 17:02:05,lane_boundary_missing,0,3.14,0,0,
2025-10-27 17:02:05,lane_boundary_missing,0,2.35,0,0,
2025-10-27 17:02:05,centered,6,3.27,0,0,
2025-10-27 17:02:05,centered,-5,1.2,0,0,
2025-10-27 17:02:05,lane_boundary_missing,0,0.9,0,0,
2025-10-27 17:02:05,centered,-3,-0.08,0,0,
2025-10-27 17:02:06,centered,-2,-0.56,0,0,
2025-10-27 17:02:06,centered,-15,-4.17,0,0,
2025-10-27 17:02:06,centered,-8,-5.13,0,0,
2025-10-27 17:02:06,centered,2,-3.34,0,0,
2025-10-27 17:02:06,centered,12,0.49,0,0,
2025-10-27 17:02:06,lane_boundary_missing,0,0.37,0,0,
2025-10-27 17:02:06,lane_boundary_missing,0,0.28,0,0,
2025-10-27 17:02:06,lane_boundary_missing,0,0.21,0,0,
2025-10-27 17:02:07,right_drift,80,20.16,0,0,
2025-10-27 17:02:07,lane_boundary_missing,0,15.12,0,0,
2025-10-27 17:02:07,right_drift,64,27.34,0,0,
2025-10-27 17:02:07,right_drift,86,42.0,0,0,
2025-10-27 17:02:07,right_drift,67,48.25,0,0,
2025-10-27 17:02:07,right_drift,45,47.44,0,0,
2025-10-27 17:02:07,lane_boundary_missing,0,35.58,0,0,
2025-10-27 17:02:08,right_drift,83,47.43,0,0,
2025-10-27 17:02:08,lane_boundary_missing,0,35.58,0,0,
2025-10-27 17:02:08,right_drift,67,43.43,0,0,
2025-10-27 17:02:08,centered,-8,30.57,0,0,
2025-10-27 17:02:08,centered,-20,17.93,0,0,
2025-10-27 17:02:08,right_drift,54,26.95,0,0,
2025-10-27 17:02:08,right_drift,82,40.71,0,0,
2025-10-27 17:02:09,right_drift,61,45.78,0,0,
2025-10-27 17:02:09,right_drift,59,49.09,0,0,
2025-10-27 17:02:09,lane_boundary_missing,0,36.82,0,0,
2025-10-27 17:02:09,right_drift,48,39.61,0,0,
2025-10-27 17:02:09,right_drift,69,46.96,0,0,
2025-10-27 17:02:09,right_drift,42,45.72,0,0,
2025-10-27 17:02:09,right_drift,48,46.29,0,0,
2025-10-27 17:02:09,right_drift,59,49.47,0,0,
2025-10-27 17:02:10,right_drift,48,49.1,0,0,
2025-10-27 17:02:10,right_drift,113,65.08,0,0,
2025-10-27 17:02:10,right_drift,65,65.06,0,0,
2025-10-27 17:02:10,lane_boundary_missing,0,48.79,0,0,
2025-10-27 17:02:10,centered,32,44.59,0,0,
2025-10-27 17:02:10,centered,7,35.2,0,0,
2025-10-27 17:02:10,right_drift,55,40.15,0,0,
2025-10-27 17:02:11,right_drift,58,44.61,0,0,
2025-10-27 17:02:11,right_drift,70,50.96,0,0,
2025-10-27 17:02:11,right_drift,68,55.22,0,0,
2025-10-27 17:02:11,right_drift,77,60.66,0,0,
2025-10-27 17:02:11,centered,18,50.0,0,0,
2025-10-27 17:02:11,centered,7,39.25,0,0,
2025-10-27 17:02:11,centered,-15,25.69,0,0,
2025-10-27 17:02:11,centered,17,23.51,0,0,
2025-10-27 17:02:12,right_drift,47,29.39,0,0,
2025-10-27 17:02:12,centered,39,31.79,0,0,
2025-10-27 17:02:12,right_drift,49,36.09,0,0,
2025-10-27 17:02:12,right_drift,55,40.82,0,0,
2025-10-27 17:02:12,right_drift,41,40.86,0,0,
2025-10-27 17:02:12,centered,38,40.15,0,0,
2025-10-27 17:02:12,lane_boundary_missing,0,30.11,0,0,
2025-10-27 17:02:13,centered,25,28.83,0,0,
2025-10-27 17:02:13,right_drift,89,43.88,0,0,
2025-10-27 17:02:13,right_drift,78,52.41,0,0,
2025-10-27 17:02:13,right_drift,72,57.3,0,0,
2025-10-27 17:02:13,right_drift,53,56.23,0,0,
2025-10-27 17:02:13,right_drift,55,55.92,0,0,
2025-10-27 17:02:13,right_drift,69,59.19,0,0,
2025-10-27 17:02:13,lane_boundary_missing,0,44.39,0,0,
2025-10-27 17:02:14,right_drift,69,50.54,0,0,
2025-10-27 17:02:14,right_drift,108,64.91,0,0,
2025-10-27 17:02:14,right_drift,76,67.68,0,0,
2025-10-27 17:02:14,centered,-38,41.26,0,0,
2025-10-27 17:02:14,right_drift,68,47.95,0,0,
2025-10-27 17:02:14,right_drift,120,65.96,0,0,
2025-10-27 17:02:14,right_drift,81,69.72,0,0,
2025-10-27 17:02:14,centered,10,54.79,0,0,
2025-10-27 17:02:15,right_drift,63,56.84,0,0,
2025-10-27 17:02:15,right_drift,106,69.13,0,0,
2025-10-27 17:02:15,right_drift,62,67.35,0,0,
2025-10-27 17:02:15,right_drift,75,69.26,0,0,
2025-10-27 17:02:15,centered,13,55.2,0,0,
2025-10-27 17:02:15,centered,-5,40.15,0,0,
2025-10-27 17:02:15,lane_boundary_missing,0,30.11,0,0,
2025-10-27 17:02:16,centered,36,31.58,0,0,
2025-10-27 17:02:16,centered,4,24.69,0,0,
2025-10-27 17:02:16,centered,-16,14.52,0,0,
2025-10-27 17:02:16,centered,-17,6.64,0,0,
2025-10-27 17:02:16,centered,15,8.73,0,0,
2025-10-27 17:02:16,centered,-1,6.3,0,0,
2025-10-27 17:02:16,centered,38,14.22,0,0,
2025-10-27 17:02:16,centered,38,20.17,0,0,
2025-10-27 17:02:17,centered,-10,12.62,0,0,
2025-10-27 17:02:17,centered,30,16.97,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,12.73,0,0,
2025-10-27 17:02:17,centered,20,14.54,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,10.91,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,8.18,0,0,
2025-10-27 17:02:17,lane_boundary_missing,0,6.14,0,0,
2025-10-27 17:02:18,lane_boundary_missing,0,4.6,0,0,
2025-10-27 17:02:18,right_drift,56,17.45,0,0,
2025-10-27 17:02:18,centered,21,18.34,0,0,
2025-10-27 17:02:18,right_drift,46,25.25,0,0,
2025-10-27 17:02:18,lane_boundary_missing,0,18.94,0,0,
2025-10-27 17:02:18,centered,21,19.46,0,0,
2025-10-27 17:02:18,centered,17,18.84,0,0,
2025-10-27 17:02:18,centered,22,19.63,0,0,
2025-10-27 17:02:19,centered,-10,12.22,0,0,
2025-10-27 17:02:19,centered,25,15.42,0,0,
2025-10-27 17:02:19,centered,-29,4.31,0,0,
2025-10-27 17:02:19,centered,23,8.98,0,0,
2025-10-27 17:02:19,right_drift,63,22.49,0,0,
2025-10-27 17:02:19,centered,29,24.12,0,0,
2025-10-27 17:02:19,centered,18,22.59,0,0,
2025-10-27 17:02:19,right_drift,55,30.69,0,0,
2025-10-27 17:02:20,centered,34,31.52,0,0,
2025-10-27 17:02:20,right_drift,59,38.39,0,0,
2025-10-27 17:02:20,centered,8,30.79,0,0,
2025-10-27 17:02:20,lane_boundary_missing,0,23.09,0,0,
2025-10-27 17:02:20,centered,18,21.82,0,0,
2025-10-27 17:02:20,right_drift,56,30.37,0,0,
2025-10-27 17:02:20,centered,28,29.77,0,0,
2025-10-27 17:02:21,centered,31,30.08,0,0,
2025-10-27 17:02:21,right_drift,46,34.06,0,0,
2025-10-27 17:02:21,centered,-1,25.3,0,0,
2025-10-27 17:02:21,right_drift,69,36.22,0,0,
2025-10-27 17:02:21,right_drift,47,38.92,0,0,
2025-10-27 17:02:21,right_drift,57,43.44,0,0,
2025-10-27 17:02:21,centered,-4,31.58,0,0,
2025-10-27 17:02:21,centered,24,29.68,0,0,
2025-10-27 17:02:22,centered,-24,16.26,0,0,
2025-10-27 17:02:22,left_drift,-43,1.45,0,0,
2025-10-27 17:02:22,centered,9,3.34,0,0,
2025-10-27 17:02:22,centered,-34,-6.0,0,0,
2025-10-27 17:02:22,centered,38,5.0,0,0,
2025-10-27 17:02:22,centered,32,11.75,0,0,
2025-10-27 17:02:22,centered,39,18.56,0,0,
2025-10-27 17:02:23,centered,15,17.67,0,0,
2025-10-27 17:02:23,centered,33,21.5,0,0,
2025-10-27 17:02:23,lane_boundary_missing,0,16.13,0,0,
2025-10-27 17:02:23,right_drift,75,30.85,0,0,
2025-10-27 17:02:23,right_drift,78,42.63,0,0,
2025-10-27 17:02:23,centered,2,32.48,0,0,
2025-10-27 17:02:23,right_drift,71,42.11,0,0,
2025-10-27 17:02:23,centered,14,35.08,0,0,
2025-10-27 17:02:24,centered,11,29.06,0,0,
2025-10-27 17:02:24,centered,2,22.3,0,0,
2025-10-27 17:02:24,centered,28,23.72,0,0,
2025-10-27 17:02:24,centered,38,27.29,0,0,
2025-10-27 17:02:24,centered,21,25.72,0,0,
2025-10-27 17:02:24,right_drift,59,34.04,0,0,
2025-10-27 17:02:24,right_drift,56,39.53,0,0,
2025-10-27 17:02:25,right_drift,76,48.65,0,0,
2025-10-27 17:02:25,right_drift,65,52.74,0,0,
2025-10-27 17:02:25,lane_boundary_missing,0,39.55,0,0,
2025-10-27 17:02:25,centered,27,36.41,0,0,
2025-10-27 17:02:25,lane_boundary_missing,0,27.31,0,0,
2025-10-27 17:02:25,centered,20,25.48,0,0,
2025-10-27 17:02:25,centered,40,29.11,0,0,
2025-10-27 17:02:25,centered,30,29.33,0,0,
2025-10-27 17:02:26,centered,-8,20.0,0,0,
2025-10-27 17:02:26,centered,1,15.25,0,0,
2025-10-27 17:02:26,centered,33,19.69,0,0,
2025-10-27 17:02:26,centered,2,15.27,0,0,
2025-10-27 17:02:26,centered,25,17.7,0,0,
2025-10-27 17:02:26,centered,19,18.02,0,0,
2025-10-27 17:02:26,right_drift,90,36.02,0,0,
2025-10-27 17:02:27,centered,18,31.51,0,0,
2025-10-27 17:02:27,centered,8,25.64,0,0,
2025-10-27 17:02:27,right_drift,44,30.23,0,0,
2025-10-27 17:02:27,right_drift,65,38.92,0,0,
2025-10-27 17:02:27,right_drift,55,42.94,0,0,
2025-10-27 17:02:27,centered,29,39.45,0,0,
2025-10-27 17:02:27,right_drift,59,44.34,0,0,
2025-10-27 17:02:27,right_drift,62,48.76,0,0,
2025-10-27 17:02:28,right_drift,68,53.57,0,0,
2025-10-27 17:02:28,right_drift,52,53.18,0,0,
2025-10-27 17:02:28,centered,25,46.13,0,0,
2025-10-27 17:02:28,right_drift,57,48.85,0,0,
2025-10-27 17:02:28,right_drift,51,49.39,0,0,
2025-10-27 17:02:28,right_drift,64,53.04,0,0,
2025-10-27 17:02:28,centered,30,47.28,0,0,
2025-10-27 17:02:29,centered,21,40.71,0,0,
2025-10-27 17:02:29,right_drift,46,42.03,0,0,
2025-10-27 17:02:29,right_drift,71,49.27,0,0,
2025-10-27 17:02:29,right_drift,93,60.21,0,0,
2025-10-27 17:02:29,right_drift,113,73.4,0,0,
2025-10-27 17:02:29,right_drift,111,82.8,0,0,
2025-10-27 17:02:29,lane_boundary_missing,0,62.1,0,0,
2025-10-27 17:02:29,right_drift,118,76.08,0,0,
2025-10-27 17:02:30,right_drift,115,85.81,0,0,unsignaled_right_deviation
2025-10-27 17:02:30,centered,15,68.11,0,0,
2025-10-27 17:02:30,centered,16,55.08,0,0,
2025-10-27 17:02:30,right_drift,47,53.06,0,0,
2025-10-27 17:02:30,centered,34,48.29,0,0,
2025-10-27 17:02:30,right_drift,53,49.47,0,0,
2025-10-27 17:02:30,lane_boundary_missing,0,37.1,0,0,
2025-10-27 17:02:31,centered,-11,25.08,0,0,
2025-10-27 17:02:31,centered,10,21.31,0,0,
2025-10-27 17:02:31,right_drift,79,35.73,0,0,
2025-10-27 17:02:31,right_drift,56,40.8,0,0,
2025-10-27 17:02:31,lane_boundary_missing,0,30.6,0,0,
2025-10-27 17:02:31,right_drift,41,33.2,0,0,
2025-10-27 17:02:31,right_drift,71,42.65,0,0,
2025-10-27 17:02:31,right_drift,68,48.99,0,0,
2025-10-27 17:02:32,centered,27,43.49,0,0,
2025-10-27 17:02:32,centered,34,41.12,0,0,
2025-10-27 17:02:32,centered,39,40.59,0,0,
2025-10-27 17:02:32,right_drift,41,40.69,0,0,
2025-10-27 17:02:32,right_drift,67,47.27,0,0,
2025-10-27 17:02:32,right_drift,50,47.95,0,0,
2025-10-27 17:02:32,right_drift,56,49.96,0,0,
2025-10-27 17:02:32,right_drift,66,53.97,0,0,
2025-10-27 17:02:33,right_drift,49,52.73,0,0,
2025-10-27 17:02:33,right_drift,49,51.8,0,0,
2025-10-27 17:02:33,right_drift,64,54.85,0,0,
2025-10-27 17:02:33,right_drift,54,54.64,0,0,
2025-10-27 17:02:33,centered,22,46.48,0,0,
2025-10-27 17:02:33,right_drift,61,50.11,0,0,
2025-10-27 17:02:33,right_drift,82,58.08,0,0,
2025-10-27 17:02:34,right_drift,57,57.81,0,0,
2025-10-27 17:02:34,right_drift,59,58.11,0,0,
2025-10-27 17:02:34,right_drift,57,57.83,0,0,
2025-10-27 17:02:34,right_drift,43,54.12,0,0,
2025-10-27 17:02:34,right_drift,66,57.09,0,0,
2025-10-27 17:02:34,right_drift,70,60.32,0,0,
2025-10-27 17:02:34,right_drift,61,60.49,0,0,
2025-10-27 17:02:34,right_drift,82,65.87,0,0,
2025-10-27 17:02:35,right_drift,68,66.4,0,0,
2025-10-27 17:02:35,right_drift,42,60.3,0,0,
2025-10-27 17:02:35,right_drift,46,56.73,0,0,
2025-10-27 17:02:35,right_drift,82,63.04,0,0,
2025-10-27 17:02:35,right_drift,68,64.28,0,0,unsignaled_right_deviation
2025-10-27 17:02:35,right_drift,58,62.71,0,0,
2025-10-27 17:02:35,right_drift,58,61.53,0,0,
2025-10-27 17:02:36,right_drift,59,60.9,0,0,
2025-10-27 17:02:36,right_drift,50,58.18,0,0,
2025-10-27 17:02:36,centered,16,47.63,0,0,
2025-10-27 17:02:36,right_drift,57,49.97,0,0,
2025-10-27 17:02:36,right_drift,50,49.98,0,0,
2025-10-27 17:02:36,right_drift,92,60.49,0,0,
2025-10-27 17:02:36,right_drift,55,59.11,0,0,
2025-10-27 17:02:36,right_drift,46,55.84,0,0,
2025-10-27 17:02:37,centered,28,48.88,0,0,
2025-10-27 17:02:37,right_drift,48,48.66,0,0,
2025-10-27 17:02:37,centered,34,44.99,0,0,
2025-10-27 17:02:37,right_drift,50,46.24,0,0,
2025-10-27 17:02:37,right_drift,59,49.43,0,0,
2025-10-27 17:02:37,right_drift,65,53.33,0,0,
2025-10-27 17:02:37,right_drift,54,53.49,0,0,
2025-10-27 17:02:38,right_drift,53,53.37,0,0,
2025-10-27 17:02:38,right_drift,44,51.03,0,0,
2025-10-27 17:02:38,right_drift,68,55.27,0,0,
2025-10-27 17:02:38,right_drift,55,55.2,0,0,
2025-10-27 17:02:38,right_drift,73,59.65,0,0,
2025-10-27 17:02:38,right_drift,69,61.99,0,0,
2025-10-27 17:02:38,right_drift,61,61.74,0,0,
2025-10-27 17:02:38,right_drift,58,60.81,0,0,
2025-10-27 17:02:39,right_drift,79,65.35,0,0,
2025-10-27 17:02:39,right_drift,78,68.52,0,0,
2025-10-27 17:02:39,right_drift,48,63.39,0,0,unsignaled_right_deviation
2025-10-27 17:02:39,right_drift,75,66.29,0,0,
2025-10-27 17:02:39,right_drift,63,65.47,0,0,
